"","EUK.LH.MD9.0000.1","EUK.LH.MD9.0000.2","EUK.LH.MD9.0000.3","EUK.LH.MD9.0000.4","EUK.LH.MD9.0000.5","EUK.LH.MD9.0000.6","EUK.LH.MD9.0000.7","EUK.LH.MD9.0000.8","EUK.LH.MD9.0250.1","EUK.LH.MD9.0250.2","EUK.LH.MD9.0250.3","EUK.LH.MD9.0250.4","EUK.LH.MD9.0250.5","EUK.LH.MD9.0250.6","EUK.LH.MD9.0250.7","EUK.LH.MD9.0250.8","EUK.LH.MD9.0450.1","EUK.LH.MD9.0450.2","EUK.LH.MD9.0450.3","EUK.LH.MD9.0450.4","EUK.LH.MD9.0450.5","EUK.LH.MD9.0450.6","EUK.LH.MD9.0450.7","EUK.LH.MD9.0450.8","EUK.LH.MD9.0700.1","EUK.LH.MD9.0700.2","EUK.LH.MD9.0700.3","EUK.LH.MD9.0700.4","EUK.LH.MD9.0700.5","EUK.LH.MD9.0700.6","EUK.LH.MD9.0700.7","EUK.LH.MD9.0700.8","EUK.LH.MD9.0900.1","EUK.LH.MD9.0900.2","EUK.LH.MD9.0900.3","EUK.LH.MD9.0900.4","EUK.LH.MD9.0900.5","EUK.LH.MD9.0900.6","EUK.LH.MD9.0900.7","EUK.LH.MD9.0900.8","EUK.LH.MD9.1150.1","EUK.LH.MD9.1150.2","EUK.LH.MD9.1150.3","EUK.LH.MD9.1150.4","EUK.LH.MD9.1150.5","EUK.LH.MD9.1150.6","EUK.LH.MD9.1150.7","EUK.LH.MD9.1150.8","EUK.NM.MD9.1849.1","EUK.NM.MD9.1849.2","EUK.NM.MD9.1849.3","EUK.NM.MD9.1849.4","EUK.NM.MD9.1849.5","EUK.NM.MD9.1849.6","EUK.NM.MD9.1849.7","EUK.NM.MD9.1849.8","EUK.NM.MD9.2050.1","EUK.NM.MD9.2050.2","EUK.NM.MD9.2050.3","EUK.NM.MD9.2050.4","EUK.NM.MD9.2050.5","EUK.NM.MD9.2050.6","EUK.NM.MD9.2050.7","EUK.NM.MD9.2050.8","EUK.NM.MD9.2250.1","EUK.NM.MD9.2250.2","EUK.NM.MD9.2250.3","EUK.NM.MD9.2250.4","EUK.NM.MD9.2250.5","EUK.NM.MD9.2250.6","EUK.NM.MD9.2250.7","EUK.NM.MD9.2250.8","EUK.NM.MD9.2450.1","EUK.NM.MD9.2450.2","EUK.NM.MD9.2450.3","EUK.NM.MD9.2450.4","EUK.NM.MD9.2450.5","EUK.NM.MD9.2450.6","EUK.NM.MD9.2450.7","EUK.NM.MD9.2450.8","EUK.NM.MD9.2650.1","EUK.NM.MD9.2650.2","EUK.NM.MD9.2650.3","EUK.NM.MD9.2650.4","EUK.NM.MD9.2650.5","EUK.NM.MD9.2650.6","EUK.NM.MD9.2650.7","EUK.NM.MD9.2650.8"
"ASV_1345",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.4022346368715,0,141.821946169772,120.068610634648,0,30.0207039337474,0,143.46439957492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1346",0,0,5.02661147250148,0,0,0,4.1119721651115,0,0,0,14.3031040779063,3.03161541792984,0,12.5678377606398,3.24074074074074,3.93419170243205,8.14111261872456,16.9199885288213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.3305785123967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1347",1.13507377979569,0,0,0,0.287562904385334,2.51677852348993,0.790763877906057,1.58654608916389,1.20772946859903,0,2.13024954351796,5.19705500216544,0,3.14195944015995,0,2.14592274678112,0,0,2.38877276799044,2.9171528588098,16.6457286432161,0,2.89931470743279,5.92638802245789,8.80829015544042,0,1.66468489892985,8.7953091684435,2.63042525208242,2.322206095791,4.7361299052774,2.12967345007099,0,3.40780007572889,7.80814277746793,0,4.49497620306716,0,0,2.15362526920316,2.4050024050024,0.99403578528827,0,0,0.977835723598435,0,2.27790432801822,2.1703743895822,2.01045436268597,0,0,0,0,0,6.2111801242236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1351",0,0,0,0.263747857048661,0,0,0,0.317309217832778,0,0,0,0,0,0,0,0,0,0,0.597193191997611,2.33372228704784,1.72738693467337,0,0,2.18340611353712,15.5440414507772,15.1033386327504,12.128418549346,10.3944562899787,8.32967996492766,5.8055152394775,17.1402796571944,17.0373876005679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1352",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0522718134298,3.78787878787879,0,2.66429840142096,0,3.87460373370905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1354",0,0,0,0,0,0,0,0,0,0,0,0,4.10004100041,0,0,13.2331902718169,0,0,15.5270229919379,4.95915985997666,0,3.39174674957603,10.8065366367949,13.7242669993762,0,21.4626391096979,0,15.9914712153518,0,0,0,7.09891150023663,0,0,0,0,0,0,12.1542330259849,0,0,8.94632206759443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1355",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58343057176196,0,0,0,1.24766063630692,0,10.863804981452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.81818181818182,3.75469336670839,0,0,0,0,6.19195046439628,19.7841726618705,0,64.2458100558659,5.88235294117647,26.9151138716356,0,71.7614165890028,16.5631469979296,69.8065601345669,91.3921360255048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1356",11.3507377979569,5.84453535943892,10.6445890005914,9.62679678227614,6.18260244428469,4.47427293064877,11.228847066266,16.6587339362208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1357",0,0,0,0,0,0,0,0,22.0410628019324,14.1139571353894,10.0426049908704,8.22867042009528,4.510045100451,8.56898029134533,0,1.78826895565093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.90407138873397,0,0,0,0,0,22.6070226070226,2.98210735586481,0,19.434628975265,0,24.4200244200244,6.26423690205011,1.62778079218665,0,0,0,0,9.2378752886836,0,0,0,0,14.6788990825688,0,0,0,0,0,36.4842454394693,0,0,0,0,0,0,0,0,6.51890482398957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1361",0,0,0,0,0,0,0,0,0,0,0,0.86617583369424,0,0,0,0,0,4.87525093203327,1.49298297999403,4.3757292882147,16.9597989949749,2.26116449971735,5.00790722192936,0.623830318153462,0,1.58982511923688,0,0.533049040511727,0,0.58055152394775,0.9021199819576,0,0,0,0,0,0,0,0,0,20.2020202020202,4.97017892644135,3.51288056206089,4.85865724381626,36.5058670143416,5.29100529100529,20.501138952164,2.71296798697775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1362",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8860103626943,0,6.18311533888228,4.53091684434968,11.8369136343709,15.0943396226415,7.2169598556608,7.80880265026029,0,0,0,0,0,0,33.1098072087175,0,12.025012025012,0,1.17096018735363,0,0,0,0,4.88334237655996,0,0,11.2359550561798,17.7619893428064,29.2532717474981,0,12.4223602484472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.542600896861,0,0,0,0,0,0,0,0,0
"ASV_1363",0,0.974089226573154,0,1.18686535671898,1.00647016534867,0,1.73968053139333,0.634618435665556,0,0,0,0,0,0,0,0,2.03527815468114,3.44135359908231,9.25649447596297,1.75029171528588,24.0263819095477,3.39174674957603,31.6288877174486,16.5315034310667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1364",0,0,0,0,0,0,1.10706942906848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1365",0,0,0,6.8574442832652,0,0,0,0,9.66183574879227,0,8.52099817407182,0,0,0,0,0,0,7.456266131345,0,8.16802800466744,0,0,0,13.4123518402994,4.66321243523316,0,0,0,0,0,0,0,0,35.2139341158652,0,0,0,0,0,10.7681263460158,0,0,0,0,0,0,0,0,10.454362685967,0,0,0,0,0,0,0,0,0,0,0,0,23.2198142414861,0,0,0,0,0,0,0,0,0,0,19.5567144719687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1366",0,0,0,0,0,0,0,0,0,0,0,3.46470333477696,7.38007380073801,0,0,0,6.10583446404342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.7671336614919,11.7122141662019,6.8870523415978,0,0,0,9.69131371141421,0,0,0,0,0,0,0,7.59631036353771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.8450074515648,0,0,0,0,0,0,0
"ASV_1367",0,0,0,0,0,0,0,0,0,0,0,8.6617583369424,4.510045100451,6.28391888031991,0,8.94134477825465,9.49796472184532,0,17.3186025679307,18.6697782963827,13.6620603015075,11.8711136235161,0,30.8796007485964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1368",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.30169199885288,1.79157957599283,0,3.14070351758794,0,1.8450184501845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.88600288600289,0,0,0,2.60756192959583,0,0,0,56.6948130277443,0,2.59291270527226,24.866785079929,9.2378752886836,14.7939415287073,16.8589174800355,7.27272727272727,0,0,0,0,3.98406374501992,0,0,0,11.1731843575419,16.8067226890756,18.6335403726708,0,10.2516309412861,3.1055900621118,26.9133725820017,2.12539851222104,0,2.76243093922652,0,1.7921146953405,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1369",0,0,0,0,0,0,0,0.951927653498334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1370",0,0,0,0,0,0,0,0,16.9082125603865,6.27286983795086,36.2142422398052,25.5521870939801,15.170151701517,15.7097972007998,13.8888888888889,18.9556509298999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1373",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4711786636077,0,0,0,0,0,5.30255770430443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.76909413854352,12.3171670515781,0,0,0,0,0,29.7482837528604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.9657910812462,178.821178821179,0,0
"ASV_1375",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.7953091684435,0,0,28.8678394226432,0,0,34.8352896630064,0,0,0,0,0,22.254127781766,0,0,0,0,0,0,1.70842824601367,0,0,0,0,0,16.9361046959199,0,0,14.5454545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.3472113118617,0,0,0,0,0,0,0,0,0,0
"ASV_1376",5.90238365493757,6.03935320475356,6.2093435836783,5.80245285507055,7.62041696621136,6.15212527964206,4.74458326743634,9.67793114389973,0,0,0,2.1654395842356,0,0,0,0.715307582260372,0,0,0,2.9171528588098,5.3391959798995,2.82645562464669,3.42646283605693,0,0,0,0.713436385255648,2.39872068230277,0,0,0,0,0,0,0,2.75482093663912,4.23056583818086,0,0,1.79468772433597,0,0,0,0,4.88917861799218,0,1.13895216400911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1377",0,0,23.063276167948,10.6817882104708,22.2861250898634,17.337807606264,6.32611102324846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1378",11.8047673098751,4.67562828755114,5.32229450029568,3.56059607015693,6.61394680086269,5.03355704697987,3.32120828720544,7.45676661907028,1.50966183574879,0,0,0,0,0,0.925925925925926,2.14592274678112,0,0,0,0,1.41331658291457,0,0.527148128624143,0,0.518134715025907,6.35930047694754,3.09155766944114,1.33262260127932,0,0,1.127649977447,0.946521533364884,2.12765957446809,1.89322226429383,0,0,1.05764145954521,0,0,1.43575017946877,0,7.45526838966203,0,2.65017667844523,1.95567144719687,0.814000814000814,0,1.0851871947911,1.20627261761158,0,0,0,0,1.7611835153223,0,8.72727272727273,0,0,0,0,0,3.09597523219814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.88698839340257,0,0,0
"ASV_1380",0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.25925925925926,0,0,18.3538858617723,0,0,22.4560301507538,0,0,0,0,9.5389507154213,0,14.6588486140725,0,0,5.4127198917456,0,0,0,5.01952035694367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.6218487394958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1384",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.3240607972469,0,0,0,0,0,8.42170929507174,9.32642487046632,6.88924218335983,0,14.1257995735608,15.7825515124945,19.1582002902758,8.7956698240866,11.1216280170374,0,0,18.4049079754601,0,0,23.7037037037037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1385",0,0,0,0,0,0,0,0,9.96376811594203,0,0,0,13.530135301353,0,0,0,0,6.59592773157442,13.4368468199463,0,11.9346733668342,0,0,13.7242669993762,0,0,0,0,4.38404208680403,0,0,0,0,7.19424460431655,10.5967651979922,7.57575757575758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.3043325114477,6.2111801242236,18.1818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1389",0,0,0,0,0,0,0,0,0,19.8640878201777,9.43396226415094,7.79558250324816,2.050020500205,15.1385318480434,0,12.5178826895565,0,0,0,0,0,0,0,0,6.21761658031088,0,0,20.5223880597015,0,0,17.1402796571944,13.2513014671084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1391",8.62656072644722,5.84453535943892,14.7841513897102,7.12119214031386,11.214953271028,2.79642058165548,8.38209710580421,11.5817864508964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.6609651802077,0,0,0
"ASV_1392",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.3642052565707,29.3577981651376,54.9199084668192,133.684210526316,0,70.4334365325077,0,13.2669983416252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1393",7.2644721906924,11.8838885641925,4.73092844470727,12.6598971383358,4.88856937455068,5.87248322147651,10.9125415151036,13.0096779311439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1394",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7037037037037,0,7.46268656716418,0,0,0,4.55402010050251,17.5240248728095,18.450184501845,9.66936993137866,0,9.27397986221516,0,0,10.5217010083297,7.25689404934688,0.4510599909788,7.33554188357785,10.6382978723404,21.5827338129496,0,0,0,0,19.6982397317686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1397",4.08626560726447,4.09117475160725,4.13956238911886,8.5718053540815,10.0647016534867,1.11856823266219,8.69840265696663,8.56734888148501,0,0,0.912964090079123,0.86617583369424,0,0,0,0,0,0.573558933180384,0,1.16686114352392,3.14070351758794,0,0,0,0,0,0,0,0,0,0,1.89304306672977,0,2.65051117001136,6.69269380925823,2.75482093663912,6.34584875727128,0,0,4.30725053840632,0,0,0,0,0,0,0,0,0,0,0,0,0,2.11342021838676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1398",0,0,0,0,0,0,0,0,0,9.40930475692629,0,0,4.10004100041,5.99828620394173,7.87037037037037,12.1602288984263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.57217226691907,0,0,0,0,0,0,0,0,0,0,0,0,0,13.4310134310134,0,0,0,0,40.6222990492653,44.404973357016,0,0,0,0,18.1476846057572,0,0,46.3157894736842,51.792828685259,37.9256965944272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1399",13.6208853575482,3.50672121566335,2.95683027794205,7.64868785441118,10.4960460100647,6.9910514541387,10.7543887395224,14.9135332381406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.651890482398957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1400",2.49716231555051,0,0,0,0,0,0,0,22.0410628019324,0,1.52160681679854,9.96102208748376,11.070110701107,0,6.01851851851852,22.1745350500715,8.81953867028494,8.60338399770576,11.6452672439534,3.79229871645274,0,6.78349349915206,12.9151291512915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.7372314195139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1401",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.914749661705,0,0,0,11.7122141662019,0,8.19672131147541,0,27.2422464375524,0,0,0,13.4660421545667,0,14.0156453715776,0,0,0,0,39.7727272727273,0,0,0,17.611835153223,0,0,0,0,0,0,0,0,0,0,27.9329608938547,0,0,0,39.1425908667288,0,0,0,0,0,31.1418685121107,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1402",0,0,0,0,0,0,0,0,11.7753623188406,9.93204391008886,8.21667681071211,3.46470333477696,14.760147601476,28.8489003141959,13.8888888888889,22.1745350500715,0,0,25.3807106598985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1403",0,0,0,0,0,0,0,0,0,0,3.9561777236762,1.73235166738848,15.990159901599,0,0,0,0,11.7579581301979,0,0,0,26.5686828716789,4.74433315761729,0,0.77720207253886,0,10.9393579072533,3.99786780383795,0,0,0,0,0,0,0,20.6611570247934,0,0,0,16.1521895190237,0,0,9.36768149882904,0,0,17.5010175010175,17.0842824601367,9.76668475311991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1404",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.1672698029755,5.68181818181818,1.7286084701815,3.55239786856128,7.69822940723634,0,4.43655723158829,0,0,0,0,0,0,0,0,0,2.79329608938547,21.0084033613445,4.1407867494824,3.43053173241853,0,0,39.529015979815,0,56.0625814863103,33.1491712707182,0,23.2974910394265,20.8333333333333,38.4917517674784,52.6905829596413,24.6376811594203,0,0,0,0,0,0,0,0
"ASV_1405",0,0,1.47841513897102,0,0,0,0,0,0,0,0,0,0,0,2.31481481481481,0,1.35685210312076,0,0,0,5.65326633165829,4.52232899943471,0,0,0,0,0,0,0,0,0,0,0,9.08746686861038,11.7122141662019,0,20.0951877313591,0,12.1542330259849,24.7666905958363,0,0,0,0,0,0,0,0,22.91917973462,0,0,0,3.84911470361817,19.0207819654808,0,1.45454545454545,1.25156445556946,0,0,0,0,0,0,0,0,3.36134453781513,0,0,0,2.0703933747412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1408",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.15457413249211,0.895789787996417,0.58343057176196,2.98366834170854,0,1.05429625724829,0.623830318153462,0,0,0,0,0,0,0,0,11.7021276595745,10.9806891329042,16.7317345231456,6.8870523415978,44.420941300899,4.44444444444444,7.96311818943839,31.9454414931802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.57315154693235,0
"ASV_1409",0,0.779271381258523,0,8.43993142555717,0,5.31319910514541,0,13.0096779311439,0,0,0,0,0,0,0,15.379113018598,0,0,0,15.169194865811,0,0,0,0,7.25388601036269,15.6332803391627,0,0,0,0,0,0,14.8936170212766,0,0,11.0192837465565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.4217804667243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.51890482398957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1410",0,0,0,4.21996571277858,6.18260244428469,5.59284116331096,0,0,9.35990338164251,5.75013068478829,4.56482045039562,0,0,11.4253070551271,1.85185185185185,7.15307582260372,0,0,0,12.2520420070012,0,7.3487846240814,0,7.17404865876482,0,0,0,0,0,0,10.5999097880018,0,0,0,2.23089793641941,0,0,0,0,0,0,0,0,0,0,0,10.8200455580866,0,0,0,0,0,0,0,0,2.90909090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.8604954367666,0,0,0,0,0,0,30.4347826086957,0,0,0,0,0,0,0,0
"ASV_1412",0,0,0,0.263747857048661,0,0,0.474458326743634,1.26923687133111,5.43478260869565,21.955044432828,0,12.5595495885665,4.10004100041,5.1413881748072,3.24074074074074,10.3719599427754,1.35685210312076,2.86779466590192,0,0,0.628140703517588,1.13058224985868,0,0.623830318153462,2.07253886010363,1.58982511923688,0,5.33049040511727,0,0.870827285921626,1.5787099684258,0,0,0,1.67317345231456,0,11.8984664198837,0,0,1.07681263460158,7.21500721500721,5.46719681908549,7.6112412177986,5.30035335689046,3.58539765319426,12.6170126170126,3.98633257403189,0,0.804181745074387,0,0,0,0,5.63578724903135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1413",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.248743718593,0,0,0,11.3989637305699,12.7186009538951,5.46967895362663,0,0,6.09579100145138,0,0,0,0,12.2699386503067,0,15.6002115282919,0,0,39.124192390524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1416",5.67536889897843,16.1698811611144,5.02661147250148,5.80245285507055,12.508986340762,0,9.17286098371026,7.45676661907028,4.52898550724638,0,0,3.03161541792984,0,0,0,7.15307582260372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_1417",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.86123032904149,0,2.00745626613134,0,6.12602100350058,9.42211055276382,2.26116449971735,0,3.11915159076731,0,0.794912559618442,0.475624256837099,2.13219616204691,2.63042525208242,0.870827285921626,1.8042399639152,3.07619498343587,0,0.757288905717531,0,0,7.93231094658911,0,2.51466890192791,1.07681263460158,3.36700336700337,8.94632206759443,0,0,2.28161668839635,0,19.3621867881549,1.0851871947911,0,0,0,0,0,2.46565692145122,0,0,1.87734668335419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.14218381775334,0,0,11.9225037257824,0,34.7284060552093,0,0,0,36.7068694284216,0
